title,brand,category,price,rating_stars,reviews_count,ram_gb,storage_gb,storage_type,screen_inches,cpu_ghz,cpu_flag,battery_mah,camera_mp,description,product_page_url,image_url,image_path,source
Lenovo ThinkPad L460,Lenovo,laptops,1096.02,,14,8,8.0,SSD,,,i7,,,"Lenovo ThinkPad L460, 14"" FHD IPS, Core i7-6600U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/94,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Dell Inspiron 15 (7567) Black,Dell,laptops,1098.42,,7,8,8.0,SSD,,,i5,,,"Dell Inspiron 15 (7567) Black, 15.6"" FHD, Core i5-7300HQ, 8GB, 256GB SSD, GeForce GTX 1050 4GB, Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/95,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
MSI GL72M 7RDX,MSI,laptops,1099.0,,1,8,8.0,SSD,,,i5,,,"MSI GL72M 7RDX, 17.3"" FHD, Core i5-7300HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 2GB, Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/96,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
MSI GL72M 7RDX,MSI,laptops,1099.0,,9,8,8.0,SSD,,,i7,,,"Asus ROG Strix GL553VD-DM535T, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 2GB, Windows 10 Home, Eng kbd",https://webscraper.io/test-sites/e-commerce/allinone/product/97,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Asus ROG Strix GL553VD-DM535T,Asus,laptops,1101.83,,4,8,8.0,SSD,,1.8,i5,,,"Apple MacBook Air 13.3"", Core i5 1.8GHz, 8GB, 128GB SSD, Intel HD 4000, RUS",https://webscraper.io/test-sites/e-commerce/allinone/product/98,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Dell Latitude 5280,Dell,laptops,1102.66,,8,8,8.0,SSD,,,i5,,,"Dell Latitude 5280, 12.5"" HD, Core i5-7300U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/99,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Dell Latitude 5480,Dell,laptops,1110.14,,4,8,8.0,,,,i5,,,"Dell Latitude 5480, 14"" FHD, Core i5-7300U, 8GB, 500GB, Linux + Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/100,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Lenovo Legion Y520-15IKBM,Lenovo,laptops,1112.91,,1,8,8.0,SSD,,,i5,,,"Lenovo Legion Y520-15IKBM, Black, 15.6"" FHD IPS, Core i5-7300HQ, 8 GB, 128GB SSD + 2 TB HDD, NVIDIA GeForce GTX 1060 6 GB, FreeDOS + Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/101,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Toshiba Portege Z30-C-16J Grey,Toshiba Portege,laptops,1114.55,,0,8,8.0,SSD,,,i5,,,"Toshiba Portege Z30-C-16J Grey, 13.3"" FHD, Core i5-6200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/102,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Acer Predator Helios 300 (PH317-51),Acer,laptops,1123.87,,1,8,8.0,SSD,,,i5,,,"Acer Predator Helios 300 (PH317-51), 17.3"" FHD IPS, Core i5-7300HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050Ti 4GB, Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/103,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Acer Aspire 7 A715-71G,Acer,laptops,1123.87,,4,8,8.0,SSD,,,i7,,,"Acer Aspire 7 A715-71G, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 128GB SSD + 1TB HDD, GTX 1050 Ti 4GB, Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/104,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Dell Inspiron 17 2in1 (7779) Silver,Dell,laptops,1124.2,,10,12,12.0,,,,i5,,,"Dell Inspiron 17 2in1 (7779) Silver, 17.3"" FHD Touch, Core i5-7200U, 12GB, 1TB, GeForce GT940MX 2GB, Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/105,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Dell Latitude 5480,Dell,laptops,1133.82,,14,8,8.0,,,,i5,,,"Dell Latitude 5480, 14"" FHD, Core i5-7300U, 8GB, 500GB, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/106,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Lenovo Legion Y520,Lenovo,laptops,1133.91,,13,8,8.0,SSD,,,i7,,,"Lenovo Legion Y520, 15.6"" FHD, Core i7-7700HQ, 8GB, 128 GB SSD + 1TB HDD, GTX 1050 4GB, Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/107,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Asus AsusPro Advanced BU401LA-FA271G Dark Grey,Asus,laptops,1139.54,,7,4,4.0,SSD,,,i5,,,"Asus AsusPro Advanced BU401LA-FA271G Dark Grey, 14"", Core i5-4210U, 4GB, 128GB SSD, Win7 Pro 64bit, ENG",https://webscraper.io/test-sites/e-commerce/allinone/product/108,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Acer Nitro 5 AN515-51,Acer,laptops,1140.62,,14,8,8.0,SSD,,,i7,,,"Acer Nitro 5 AN515-51, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 256GB SSD +1TB, GeForce GTX 1050 Ti 4GB, Windows 10 Home + Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/109,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Dell Latitude 5480,Dell,laptops,1143.4,,5,8,8.0,SSD,,,i5,,,"Dell Latitude 5480, 14"" FHD, Core i5-7440HQ, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/110,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Dell Inspiron 15 (7567) Black,Dell,laptops,1144.2,,2,8,8.0,,,,i7,,,"Dell Inspiron 15 (7567) Black, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB, GeForce GTX 1050 Ti 4GB, Linux + Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/111,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Dell Latitude 5580,Dell,laptops,1144.4,,10,8,8.0,SSD,,,i5,,,"Dell Latitude 5580, 15.6"" FHD, Core i5-7300U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/112,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Lenovo Legion Y520-15IKBM,Lenovo,laptops,1149.0,,11,8,8.0,SSD,,,i7,,,"Lenovo Legion Y520-15IKBM, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 128GB SSD + 1TB, GeForce GTX 1060 Max-Q 6GB, DOS",https://webscraper.io/test-sites/e-commerce/allinone/product/55,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
MSI GP62M 7RDX Leopard,MSI,laptops,1149.0,,11,8,8.0,SSD,,,i7,,,"MSI GP62M 7RDX Leopard, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 2GB, Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/113,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Lenovo Yoga 720 Grey,Lenovo,laptops,1149.73,,12,8,8.0,SSD,,,i5,,,"Lenovo Yoga 720 Grey, 15.6"" FHD IPS, Core i5-7300HQ, 8GB, 256GB SSD, GeForce GTX 1050 2GB, Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/114,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Toshiba Portege Z30-C-16L Grey,Toshiba Portege,laptops,1154.04,,7,8,8.0,SSD,,,i7,,,"Toshiba Portege Z30-C-16L Grey, 13.3"" FHD, Core i7-6500U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/115,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Acer TravelMate P645-S-511A Black,Acer,laptops,1170.1,,0,8,8.0,SSD,,,i5,,,"Acer TravelMate P645-S-511A Black, 14"" FHD IPS, Core i5-5200U, 8GB, 256GB SSD, 3G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/116,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Dell Latitude 5580,Dell,laptops,1178.19,,6,16,16.0,SSD,,,i5,,,"Dell Latitude 5580, 15.6"" FHD, Core i5-7300U, 16GB, 256GB SSD, Linux + Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/117,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
ThinkPad T540p,ThinkPad T540p,laptops,1178.99,,2,4,4.0,,,,i5,,,"15.6"", Core i5-4200M, 4GB, 500GB, Win7 Pro 64bit",https://webscraper.io/test-sites/e-commerce/allinone/product/33,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
MSI GS63 7RD Stealth,MSI,laptops,1179.0,,2,8,8.0,SSD,,,i7,,,"MSI GS63 7RD Stealth, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 256GB SSD, GeForce GTX 1050 2GB, DOS + Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/118,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Dell Latitude 5480,Dell,laptops,1187.88,,5,8,8.0,SSD,,,i5,,,"Dell Latitude 5480, 14"" FHD, Core i5-7300U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/119,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Acer Predator Helios 300 (PH317-51),Acer,laptops,1187.98,,14,8,8.0,SSD,,,i7,,,"Acer Predator Helios 300 (PH317-51), 17.3"" FHD IPS, Core i7-7700HQ. 8GB, 128GB SSD +1TB, GeForce GTX 1050Ti 4GB, Linux + Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/120,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
MSI GL62M 7REX,MSI,laptops,1199.0,,7,8,8.0,SSD,,,i7,,,"MSI GL62M 7REX, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 2GB, Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/121,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
MSI GL62M 7REX2,MSI,laptops,1199.0,,12,8,8.0,SSD,,,i7,,,"MSI GL62M 7REX2, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 2GB, Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/122,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Lenovo Yoga 910 Grey,Lenovo,laptops,1199.73,,7,8,8.0,SSD,,,i5,,,"Lenovo Yoga 910 Grey, 13.9"" FHD Touch, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/123,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Toshiba Portege X30-D-10J Black/Blue,Toshiba Portege,laptops,1203.41,,13,8,8.0,SSD,,,i5,,,"Toshiba Portege X30-D-10J Black/Blue, 13.3"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/124,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Lenovo IdeaPad Miix 510 Platinum Silver,Lenovo,laptops,1212.16,,0,8,8.0,SSD,,,i5,,,"Lenovo IdeaPad Miix 510 Platinum Silver, 12.2"" IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/125,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Acer Predator Helios 300 (PH317-51),Acer,laptops,1221.58,,9,8,8.0,SSD,,,i7,,,"Acer Predator Helios 300 (PH317-51), 17.3"" FHD IPS, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 4GB, Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/126,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
ThinkPad Yoga,ThinkPad Yoga,laptops,1223.99,,2,8,8.0,SSD,,,i5,,,"12.5"" Touch, Core i5 4200U, 8GB, 500GB + 16GB SSD Cache, Windows",https://webscraper.io/test-sites/e-commerce/allinone/product/43,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Asus VivoBook Pro 15 N580VN-FI006T Gold Metal,Asus,laptops,1235.49,,10,16,16.0,SSD,,,i7,,,"Asus VivoBook Pro 15 N580VN-FI006T Gold Metal, 15.6"" UHD, Core i7-7700HQ, 16GB, 1TB + 256GB SSD, GeForce MX150 2GB, Windows 10 Home, Eng kbd",https://webscraper.io/test-sites/e-commerce/allinone/product/127,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Dell Latitude 5480,Dell,laptops,1238.37,,0,8,8.0,SSD,,,i7,,,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Linux",https://webscraper.io/test-sites/e-commerce/allinone/product/128,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Asus ZenBook UX530UX-FY040T Blue,Asus,laptops,1239.2,,14,8,8.0,SSD,,,i7,,,"Asus ZenBook UX530UX-FY040T Blue, 15.6"" FHD, Core i7-7500U, 8GB, 512GB SSD, GeForce GTX950M 2GB, Windows 10 Home, Eng kbd",https://webscraper.io/test-sites/e-commerce/allinone/product/129,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
ThinkPad X230,ThinkPad X230,laptops,1244.99,,10,8,8.0,SSD,,2.6,i5,,,"12.5"", Core i5 2.6GHz, 8GB, 180GB SSD, Win7 Pro 64bit",https://webscraper.io/test-sites/e-commerce/allinone/product/41,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Asus ROG Strix GL753VE-GC096T,Asus,laptops,1259.0,,7,8,8.0,SSD,,,i7,,,"Asus ROG Strix GL753VE-GC096T, 17.3"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 4GB, Windows 10 Home, Eng kbd",https://webscraper.io/test-sites/e-commerce/allinone/product/130,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
"Apple MacBook Air 13""",Apple,laptops,1260.13,,8,8,8.0,SSD,,1.8,i5,,,"Apple MacBook Air 13"", i5 1.8GHz, 8GB, 256GB SSD, Intel HD 6000, ENG",https://webscraper.io/test-sites/e-commerce/allinone/product/131,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Dell Latitude 5480,Dell,laptops,1271.06,,13,8,8.0,,,,i7,,,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 1TB, GeForce GT930MX, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/132,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Hewlett Packard Spectre 13-v106na Dark Ash Silver,Hewlett Packard,laptops,1273.11,,8,8,8.0,SSD,,,i5,,,"Hewlett Packard Spectre 13-v106na Dark Ash Silver, 13.3"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/133,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Dell XPS 13,Dell,laptops,1281.99,,4,8,8.0,SSD,,,i5,,,"13.3"" Touch, Core i5-4210U, 8GB, 128GB SSD, Windows 8.1",https://webscraper.io/test-sites/e-commerce/allinone/product/40,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Toshiba Portege Z30-C-16K Grey,Toshiba Portege,laptops,1294.74,,6,8,8.0,SSD,,,i5,,,"Toshiba Portege Z30-C-16K Grey, 13.3"" FHD, Core i5-6200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/134,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
MSI GL62VR 7RFX,MSI,laptops,1299.0,,1,8,8.0,SSD,,,i7,,,"MSI GL62VR 7RFX, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 256GB SSD, GeForce GTX 1060 3GB, Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/135,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Dell Latitude 5480,Dell,laptops,1310.39,,8,8,8.0,SSD,,,i7,,,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/136,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
ThinkPad X240,ThinkPad X240,laptops,1311.99,,12,8,8.0,SSD,,,i5,,,"12.5"", Core i5-4300U, 8GB, 240GB SSD, Win7 Pro 64bit",https://webscraper.io/test-sites/e-commerce/allinone/product/35,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Hewlett Packard ProBook 640 G3,Hewlett Packard,laptops,1326.83,,2,8,8.0,SSD,,,i7,,,"Hewlett Packard ProBook 640 G3, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/137,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
"Apple MacBook Pro 13"" Space Gray",Apple,laptops,1333.0,,0,8,8.0,SSD,,2.3,i5,,,"Apple MacBook Pro 13"" Space Gray, Core i5 2.3GHz, 8GB, 128GB SSD, Iris Plus 640, ENG",https://webscraper.io/test-sites/e-commerce/allinone/product/138,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Dell Latitude 5580,Dell,laptops,1337.28,,6,8,8.0,SSD,,,i7,,,"Dell Latitude 5580, 15.6"" FHD, Core i7-7600U, 8GB, 256GB SSD, GeForce GT930MX, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/139,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Dell Latitude 5480,Dell,laptops,1338.37,,11,8,8.0,SSD,,,i7,,,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Linux + Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/140,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Dell Latitude 5580,Dell,laptops,1341.22,,3,16,16.0,SSD,,,i7,,,"Dell Latitude 5580, 15.6"" FHD, Core i7-7600U, 16GB, 256GB SSD, GeForce GT930MX, Linux",https://webscraper.io/test-sites/e-commerce/allinone/product/141,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
"Apple MacBook Air 13""",Apple,laptops,1347.78,,11,8,8.0,SSD,,1.8,i5,,,"Apple MacBook Air 13"", Intel Core i5 1.8GHz, 8GB, 256GB SSD, Intel HD 6000, RUS",https://webscraper.io/test-sites/e-commerce/allinone/product/142,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Lenovo ThinkPad T470,Lenovo,laptops,1349.23,,5,8,8.0,SSD,,,i5,,,"Lenovo ThinkPad T470, 14"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/143,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Lenovo ThinkPad Yoga 370 Black,Lenovo,laptops,1362.24,,12,8,8.0,SSD,,,i5,,,"Lenovo ThinkPad Yoga 370 Black, 13.3"" FHD IPS Touch, Core i5-7200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/144,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Toshiba Portege X20W-D-10V Black/Blue,Toshiba Portege,laptops,1366.32,,11,8,8.0,SSD,,,i7,,,"Toshiba Portege X20W-D-10V Black/Blue, 12.5"" FHD Touch, Core i7-7500U, 8GB, 512GB SSD, Windows 10 Pro",https://webscraper.io/test-sites/e-commerce/allinone/product/145,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Asus ASUSPRO B9440UA-GV0279R Gray,Asus,laptops,1381.13,,4,16,16.0,SSD,,,i7,,,"Asus ASUSPRO B9440UA-GV0279R Gray, 14"" FHD, Core i7-7500U, 16GB, 512GB SSD, Windows 10 Pro, Eng kbd",https://webscraper.io/test-sites/e-commerce/allinone/product/146,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Lenovo Legion Y720,Lenovo,laptops,1399.0,,8,8,8.0,SSD,,,i7,,,"Lenovo Legion Y720, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 128GB SSD + 2TB HDD, GeForce GTX 1060 6GB, DOS, RGB backlit keyboard",https://webscraper.io/test-sites/e-commerce/allinone/product/56,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Asus ROG Strix GL702VM-GC146T,Asus,laptops,1399.0,,10,8,8.0,SSD,,,i7,,,"Asus ROG Strix GL702VM-GC146T, 17.3"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1060 3GB, Windows 10 Home, Eng kbd",https://webscraper.io/test-sites/e-commerce/allinone/product/147,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Asus ROG Strix GL702ZC-GC154T,Asus,laptops,1769.0,,7,16,16.0,HDD,,,Ryzen,,,"Asus ROG Strix GL702ZC-GC154T, 17.3"" FHD, Ryzen 7 1700, 16GB, 256GB + 1TB HDD, Radeon RX 580 4GB, Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/57,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
Asus ROG Strix GL702ZC-GC209T,Asus,laptops,1769.0,,8,16,16.0,SSD,,,Ryzen,,,"Asus ROG Strix GL702ZC-GC209T, 17.3"" FHD IPS, Ryzen 7 1700, 16GB, 256GB SSD + 1TB HDD, Radeon RX 580 4GB, Windows 10 Home",https://webscraper.io/test-sites/e-commerce/allinone/product/58,https://webscraper.io/img/logo_white.svg,ai-ml-assignment/data/raw_ecom/images/logo_white.svg,webscraper.io
